income,existing_emis,credit_score,loan_amount,tenure_years,loan_type,employment_type,approved
64100.0,0.0,803,1480000.0,19,Home,Unemployed,0
31400.0,3700.0,489,4280000.0,18,Home,Self-Employed,0
86400.0,51000.0,766,900000.0,7,Personal,Salaried,0
181800.0,58600.0,615,170000.0,3,Business,Salaried,1
178100.0,79300.0,699,920000.0,7,Personal,Salaried,1
159600.0,80600.0,793,1000000.0,17,Home,Salaried,0
162700.0,11600.0,722,3250000.0,22,Home,Salaried,1
182600.0,82500.0,395,2130000.0,3,Business,Self-Employed,0
23400.0,10900.0,683,200000.0,7,Business,Salaried,0
125700.0,16900.0,572,5350000.0,17,Home,Self-Employed,0
43800.0,23200.0,682,1600000.0,11,Home,Salaried,0
150900.0,0.0,688,5550000.0,8,Home,Unemployed,0
104700.0,0.0,454,1120000.0,4,Personal,Salaried,0
182600.0,0.0,735,3350000.0,12,Home,Self-Employed,1
178800.0,0.0,370,720000.0,5,Education,Self-Employed,0
56300.0,32100.0,308,1040000.0,1,Personal,Salaried,0
111500.0,25000.0,698,730000.0,14,Education,Self-Employed,1
161700.0,69100.0,875,1100000.0,13,Education,Salaried,1
57100.0,16200.0,398,7480000.0,24,Home,Salaried,0
24000.0,4000.0,692,1170000.0,9,Business,Unemployed,0
186000.0,0.0,376,160000.0,3,Personal,Salaried,0
72700.0,0.0,703,2550000.0,3,Business,Salaried,1
175600.0,25200.0,738,1390000.0,10,Home,Salaried,1
137500.0,44900.0,785,280000.0,9,Education,Salaried,1
178600.0,86800.0,706,1000000.0,10,Education,Self-Employed,1
133400.0,0.0,728,550000.0,2,Personal,Salaried,1
149200.0,82000.0,687,340000.0,7,Personal,Salaried,0
45100.0,0.0,715,440000.0,13,Education,Self-Employed,1
105500.0,10400.0,792,170000.0,9,Business,Salaried,1
166200.0,44300.0,736,630000.0,8,Education,Self-Employed,1
33000.0,0.0,602,6220000.0,27,Home,Salaried,0
187300.0,104200.0,751,5440000.0,6,Home,Self-Employed,1
140300.0,0.0,655,3970000.0,11,Home,Salaried,1
54600.0,25900.0,663,620000.0,7,Personal,Self-Employed,0
42900.0,3100.0,693,1070000.0,5,Personal,Salaried,1
17000.0,5900.0,719,2350000.0,9,Home,Unemployed,0
173600.0,94700.0,644,1060000.0,10,Education,Self-Employed,0
125400.0,21600.0,472,6710000.0,30,Home,Self-Employed,0
54600.0,16600.0,417,180000.0,3,Education,Salaried,0
47200.0,22300.0,723,560000.0,4,Business,Salaried,0
35400.0,7500.0,505,840000.0,5,Personal,Salaried,0
193200.0,92000.0,830,6220000.0,22,Home,Self-Employed,0
73000.0,0.0,661,2910000.0,4,Business,Salaried,1
42300.0,0.0,629,5060000.0,13,Home,Salaried,0
138000.0,0.0,792,1490000.0,13,Education,Salaried,1
78500.0,8600.0,548,3030000.0,16,Home,Self-Employed,0
180700.0,0.0,787,290000.0,2,Business,Salaried,1
161100.0,80000.0,755,380000.0,11,Education,Salaried,1
72900.0,28900.0,701,620000.0,1,Personal,Self-Employed,1
55100.0,0.0,697,140000.0,14,Education,Self-Employed,1
71900.0,34500.0,464,1170000.0,7,Business,Salaried,0
118500.0,0.0,709,70000.0,13,Education,Salaried,1
51800.0,17000.0,654,1480000.0,1,Business,Salaried,0
93700.0,800.0,751,170000.0,6,Personal,Salaried,1
188900.0,85200.0,842,3530000.0,22,Home,Salaried,0
118500.0,15300.0,720,1500000.0,2,Business,Salaried,1
134600.0,2300.0,473,7730000.0,22,Home,Salaried,0
170000.0,0.0,471,2710000.0,5,Business,Salaried,0
83900.0,1600.0,768,880000.0,3,Personal,Self-Employed,1
41800.0,8800.0,694,1220000.0,3,Personal,Salaried,1
65400.0,2000.0,855,1450000.0,5,Business,Self-Employed,1
68000.0,18400.0,839,1320000.0,4,Business,Salaried,1
198200.0,39300.0,670,510000.0,6,Education,Salaried,1
84600.0,21700.0,716,150000.0,6,Personal,Salaried,1
142800.0,17600.0,739,1090000.0,5,Education,Salaried,1
42300.0,5200.0,871,1280000.0,5,Personal,Salaried,1
77600.0,30600.0,858,1140000.0,7,Education,Self-Employed,1
159700.0,0.0,634,880000.0,12,Education,Self-Employed,1
189600.0,65800.0,736,2520000.0,18,Home,Self-Employed,1
21000.0,5300.0,718,7510000.0,23,Home,Salaried,0
41600.0,0.0,490,700000.0,3,Education,Salaried,0
155200.0,28100.0,386,450000.0,6,Personal,Self-Employed,0
162500.0,75800.0,574,490000.0,12,Education,Salaried,0
24000.0,0.0,607,90000.0,14,Education,Salaried,1
33600.0,0.0,805,1300000.0,5,Personal,Salaried,1
121500.0,61200.0,438,1350000.0,2,Business,Salaried,0
61100.0,10900.0,689,3410000.0,7,Home,Unemployed,0
50500.0,0.0,705,1400000.0,14,Education,Salaried,1
98000.0,23900.0,583,2240000.0,19,Home,Salaried,0
142300.0,0.0,793,2510000.0,1,Business,Salaried,1
180700.0,30400.0,849,270000.0,15,Education,Self-Employed,1
65800.0,7400.0,661,1020000.0,3,Business,Salaried,1
42700.0,0.0,679,620000.0,5,Education,Unemployed,1
153700.0,0.0,639,1490000.0,12,Education,Self-Employed,1
37300.0,22200.0,812,370000.0,2,Personal,Salaried,0
24700.0,9900.0,714,2810000.0,1,Business,Salaried,0
101900.0,45900.0,820,260000.0,5,Business,Salaried,1
189000.0,26200.0,779,6620000.0,10,Home,Salaried,1
184600.0,0.0,729,3940000.0,30,Home,Salaried,1
146900.0,0.0,638,110000.0,3,Personal,Salaried,1
60700.0,0.0,781,390000.0,8,Business,Unemployed,0
61000.0,28800.0,806,2780000.0,1,Business,Salaried,0
185100.0,75300.0,692,7040000.0,7,Home,Salaried,0
162900.0,67300.0,776,460000.0,7,Education,Salaried,1
103300.0,28000.0,617,1900000.0,9,Home,Unemployed,0
98100.0,13900.0,759,640000.0,6,Personal,Salaried,1
21300.0,0.0,596,960000.0,2,Personal,Salaried,0
194700.0,81100.0,687,1330000.0,15,Education,Salaried,1
38700.0,9000.0,664,700000.0,2,Personal,Salaried,0
33200.0,13500.0,674,1320000.0,9,Education,Salaried,0
151100.0,48900.0,861,2710000.0,19,Home,Unemployed,0
170000.0,61100.0,302,710000.0,7,Personal,Salaried,0
83000.0,17400.0,811,320000.0,13,Education,Self-Employed,1
181900.0,69300.0,842,920000.0,8,Education,Self-Employed,1
185200.0,88300.0,696,270000.0,9,Education,Salaried,1
27700.0,0.0,752,1760000.0,3,Business,Salaried,0
72600.0,0.0,402,110000.0,12,Education,Salaried,0
57900.0,28200.0,651,1910000.0,5,Business,Salaried,0
82900.0,12900.0,750,4630000.0,8,Home,Salaried,0
113200.0,0.0,736,1280000.0,2,Personal,Salaried,1
132800.0,12100.0,343,1070000.0,28,Home,Salaried,0
113200.0,0.0,728,1490000.0,3,Personal,Self-Employed,1
32600.0,10900.0,685,480000.0,2,Personal,Self-Employed,1
85000.0,25600.0,410,800000.0,2,Personal,Salaried,0
192400.0,32500.0,487,1170000.0,4,Education,Self-Employed,0
135800.0,11500.0,502,1840000.0,11,Home,Salaried,0
20500.0,3100.0,858,460000.0,10,Education,Self-Employed,1
174200.0,86300.0,743,1470000.0,3,Personal,Salaried,0
108600.0,47900.0,664,670000.0,4,Personal,Self-Employed,0
23700.0,2800.0,691,4580000.0,11,Home,Self-Employed,0
20700.0,0.0,815,1350000.0,5,Personal,Salaried,0
42400.0,20600.0,781,1160000.0,3,Education,Salaried,0
93300.0,0.0,835,2590000.0,3,Business,Salaried,1
106300.0,0.0,814,2030000.0,20,Home,Self-Employed,1
131400.0,0.0,528,1130000.0,7,Personal,Salaried,0
58600.0,33900.0,858,650000.0,9,Business,Salaried,0
146800.0,59300.0,482,2180000.0,10,Home,Unemployed,0
73200.0,0.0,762,630000.0,4,Personal,Salaried,1
91400.0,20300.0,569,1350000.0,5,Personal,Self-Employed,0
26100.0,9500.0,329,1380000.0,14,Education,Salaried,0
112200.0,46600.0,722,2230000.0,1,Business,Salaried,0
82900.0,40900.0,777,5090000.0,16,Home,Self-Employed,0
96300.0,29300.0,845,530000.0,2,Personal,Salaried,1
13700.0,2400.0,806,170000.0,5,Business,Self-Employed,0
89500.0,53500.0,711,5140000.0,20,Home,Self-Employed,1
123900.0,50500.0,694,940000.0,5,Personal,Salaried,1
107700.0,0.0,511,210000.0,10,Education,Salaried,0
130400.0,57400.0,728,2990000.0,5,Business,Salaried,0
71400.0,0.0,749,1220000.0,1,Personal,Salaried,1
178900.0,42800.0,309,3500000.0,22,Home,Salaried,0
114300.0,57200.0,628,360000.0,5,Personal,Salaried,1
163200.0,29900.0,437,5140000.0,28,Home,Self-Employed,0
90200.0,0.0,831,690000.0,3,Personal,Salaried,1
20600.0,4800.0,627,1340000.0,7,Personal,Salaried,0
194000.0,34100.0,778,1940000.0,19,Home,Salaried,1
119100.0,34300.0,584,220000.0,10,Education,Salaried,0
130600.0,29200.0,603,430000.0,3,Personal,Salaried,1
123900.0,36000.0,846,860000.0,9,Education,Salaried,1
188700.0,89100.0,688,550000.0,12,Education,Salaried,1
187300.0,0.0,804,460000.0,1,Business,Salaried,1
133700.0,63600.0,685,7260000.0,14,Home,Unemployed,0
53900.0,5500.0,504,820000.0,8,Education,Salaried,1
66000.0,0.0,649,1250000.0,5,Personal,Unemployed,0
135800.0,0.0,316,5880000.0,20,Home,Salaried,0
99100.0,45900.0,730,2350000.0,16,Home,Self-Employed,0
44100.0,8100.0,693,1080000.0,8,Education,Salaried,1
73600.0,3700.0,691,110000.0,7,Personal,Unemployed,0
29400.0,5400.0,778,980000.0,8,Education,Salaried,1
111400.0,0.0,631,1190000.0,10,Education,Salaried,1
196200.0,30600.0,450,100000.0,6,Education,Self-Employed,0
35500.0,1800.0,759,380000.0,6,Personal,Salaried,1
19000.0,6100.0,826,1010000.0,30,Home,Salaried,0
65600.0,7200.0,686,450000.0,5,Business,Salaried,1
149000.0,72000.0,627,4730000.0,8,Home,Unemployed,0
64500.0,3400.0,772,2810000.0,10,Business,Salaried,1
54200.0,0.0,742,410000.0,4,Personal,Unemployed,0
182300.0,64300.0,591,210000.0,1,Business,Salaried,0
120600.0,16900.0,477,290000.0,14,Education,Salaried,0
66600.0,26000.0,771,1590000.0,9,Business,Self-Employed,0
94400.0,49700.0,522,1050000.0,10,Business,Salaried,0
151500.0,0.0,642,3810000.0,23,Home,Unemployed,0
68300.0,26200.0,412,150000.0,1,Personal,Self-Employed,0
61400.0,3600.0,831,670000.0,15,Education,Unemployed,1
31700.0,4100.0,727,1090000.0,7,Business,Unemployed,0
120700.0,71400.0,319,1420000.0,3,Personal,Self-Employed,0
128000.0,0.0,480,960000.0,2,Personal,Self-Employed,0
20800.0,7000.0,708,700000.0,6,Business,Salaried,0
113200.0,49000.0,302,1260000.0,8,Education,Self-Employed,0
151900.0,22000.0,574,2880000.0,9,Business,Salaried,0
133500.0,9700.0,600,270000.0,9,Business,Salaried,1
146800.0,28900.0,374,1080000.0,2,Personal,Self-Employed,0
161500.0,19900.0,641,690000.0,6,Education,Unemployed,1
51300.0,19000.0,746,1680000.0,7,Business,Salaried,0
58300.0,30100.0,359,760000.0,5,Education,Salaried,0
66600.0,27100.0,639,780000.0,2,Personal,Salaried,1
172800.0,43700.0,700,540000.0,12,Home,Salaried,1
59900.0,25300.0,595,180000.0,6,Personal,Salaried,0
50500.0,24800.0,402,440000.0,8,Education,Self-Employed,0
117300.0,34500.0,675,750000.0,2,Personal,Salaried,1
60700.0,4200.0,666,500000.0,2,Personal,Salaried,1
20400.0,3200.0,827,2590000.0,1,Business,Salaried,0
155500.0,57300.0,676,2900000.0,16,Home,Salaried,0
156200.0,83700.0,720,3900000.0,11,Home,Self-Employed,1
192500.0,0.0,776,2530000.0,5,Business,Self-Employed,1
190100.0,86700.0,426,330000.0,4,Personal,Salaried,0
53800.0,13100.0,713,1250000.0,4,Education,Unemployed,1
129100.0,73700.0,795,1310000.0,1,Personal,Self-Employed,0
77600.0,0.0,530,1010000.0,10,Home,Salaried,0
126900.0,0.0,715,550000.0,29,Home,Self-Employed,1
141700.0,71300.0,734,260000.0,3,Personal,Salaried,1
132900.0,38500.0,626,5260000.0,9,Home,Self-Employed,0
99500.0,43900.0,773,1480000.0,12,Education,Salaried,0
26700.0,4800.0,681,2490000.0,27,Home,Salaried,0
30700.0,11500.0,684,4440000.0,8,Home,Salaried,0
14300.0,3800.0,607,7470000.0,29,Home,Salaried,1
56500.0,0.0,639,880000.0,6,Education,Self-Employed,1
99400.0,1800.0,670,520000.0,7,Personal,Salaried,1
98700.0,5300.0,595,690000.0,2,Personal,Salaried,0
83600.0,25500.0,463,4220000.0,10,Home,Salaried,0
185300.0,0.0,785,1500000.0,4,Education,Salaried,1
13200.0,1900.0,863,1240000.0,7,Personal,Salaried,0
39100.0,400.0,663,4910000.0,29,Home,Salaried,0
69400.0,0.0,718,300000.0,5,Personal,Salaried,0
129600.0,17500.0,705,5390000.0,24,Home,Salaried,0
139300.0,28800.0,738,550000.0,4,Personal,Unemployed,1
137500.0,76700.0,800,280000.0,4,Personal,Salaried,0
144200.0,0.0,521,840000.0,9,Business,Unemployed,0
99200.0,0.0,425,880000.0,8,Business,Salaried,0
135600.0,0.0,327,740000.0,14,Home,Salaried,0
68500.0,23500.0,727,6680000.0,11,Home,Salaried,0
159700.0,0.0,676,3780000.0,19,Home,Self-Employed,1
34000.0,10800.0,710,250000.0,7,Personal,Salaried,0
49500.0,0.0,772,1300000.0,3,Personal,Unemployed,0
155100.0,1900.0,699,1200000.0,6,Personal,Self-Employed,1
123600.0,200.0,779,1750000.0,2,Business,Salaried,1
12500.0,6400.0,734,1120000.0,2,Personal,Salaried,0
49900.0,24900.0,841,4830000.0,19,Home,Self-Employed,0
113900.0,0.0,873,1430000.0,7,Personal,Salaried,1
60500.0,1800.0,503,2920000.0,9,Business,Salaried,0
34300.0,17200.0,320,1220000.0,7,Home,Salaried,0
74000.0,25500.0,337,80000.0,13,Education,Self-Employed,0
50200.0,0.0,706,690000.0,4,Personal,Salaried,1
179400.0,43500.0,766,190000.0,11,Education,Salaried,1
144800.0,8000.0,829,990000.0,5,Personal,Self-Employed,1
40100.0,0.0,728,780000.0,4,Education,Unemployed,1
99900.0,0.0,857,650000.0,5,Education,Unemployed,1
97400.0,5100.0,878,4700000.0,9,Home,Salaried,1
33800.0,1400.0,747,520000.0,12,Education,Salaried,0
18000.0,1900.0,709,170000.0,2,Business,Salaried,1
98200.0,42600.0,652,7880000.0,9,Home,Salaried,0
28800.0,15600.0,478,130000.0,7,Business,Salaried,0
165200.0,0.0,488,500000.0,14,Education,Salaried,1
180000.0,0.0,664,970000.0,9,Education,Self-Employed,1
28600.0,6300.0,787,1480000.0,6,Personal,Salaried,0
77700.0,0.0,892,4510000.0,10,Home,Salaried,0
35700.0,20400.0,871,780000.0,7,Personal,Self-Employed,0
187200.0,0.0,513,900000.0,2,Business,Unemployed,0
88800.0,27200.0,497,950000.0,8,Business,Self-Employed,0
132200.0,2900.0,327,4330000.0,21,Home,Salaried,0
35600.0,5800.0,606,1100000.0,14,Education,Unemployed,1
40400.0,15400.0,451,6130000.0,10,Home,Unemployed,0
87100.0,41900.0,622,1430000.0,26,Home,Salaried,0
114800.0,10100.0,805,1340000.0,5,Business,Self-Employed,1
174400.0,0.0,727,450000.0,15,Education,Salaried,1
88200.0,0.0,801,1230000.0,1,Personal,Unemployed,0
81800.0,36800.0,768,2350000.0,5,Home,Self-Employed,0
126900.0,0.0,794,800000.0,3,Business,Salaried,1
23000.0,13800.0,740,1700000.0,10,Business,Salaried,0
163800.0,1300.0,836,1230000.0,2,Personal,Salaried,1
122900.0,48100.0,782,400000.0,7,Business,Self-Employed,1
188700.0,69800.0,605,4300000.0,8,Home,Self-Employed,0
131600.0,0.0,697,60000.0,4,Education,Self-Employed,1
75500.0,5400.0,649,1630000.0,8,Business,Salaried,1
158500.0,5300.0,631,640000.0,4,Personal,Salaried,0
100400.0,0.0,659,910000.0,7,Personal,Self-Employed,1
104200.0,12400.0,666,1400000.0,7,Business,Salaried,1
13300.0,0.0,756,1080000.0,3,Personal,Self-Employed,0
106100.0,41500.0,682,2420000.0,3,Business,Self-Employed,0
42500.0,0.0,597,2980000.0,10,Business,Unemployed,0
171200.0,68500.0,787,2080000.0,6,Business,Salaried,1
171700.0,0.0,774,1320000.0,2,Personal,Salaried,1
169700.0,0.0,397,40000.0,1,Personal,Self-Employed,0
188900.0,0.0,673,1180000.0,7,Education,Salaried,1
174800.0,30300.0,425,350000.0,1,Personal,Self-Employed,0
124900.0,0.0,379,370000.0,2,Personal,Self-Employed,0
147300.0,0.0,873,1060000.0,4,Personal,Salaried,1
175100.0,34700.0,623,520000.0,5,Home,Salaried,1
91100.0,0.0,723,1220000.0,15,Education,Unemployed,1
58400.0,26100.0,327,830000.0,1,Personal,Salaried,0
30500.0,6800.0,723,1090000.0,5,Business,Salaried,0
164700.0,22400.0,645,1190000.0,4,Personal,Self-Employed,1
91500.0,7800.0,712,90000.0,6,Education,Self-Employed,1
84200.0,33000.0,749,770000.0,1,Business,Salaried,1
196000.0,91300.0,374,310000.0,5,Business,Salaried,0
138300.0,13400.0,674,1140000.0,13,Education,Self-Employed,1
47000.0,8500.0,707,2380000.0,5,Home,Self-Employed,0
39000.0,0.0,476,2830000.0,4,Business,Self-Employed,0
142000.0,10700.0,407,1560000.0,8,Business,Salaried,0
142500.0,0.0,836,2980000.0,10,Business,Self-Employed,1
74900.0,10600.0,784,5650000.0,24,Home,Salaried,0
90600.0,49200.0,713,2860000.0,1,Business,Salaried,0
22900.0,8200.0,764,550000.0,5,Education,Salaried,0
174200.0,81700.0,801,730000.0,7,Personal,Salaried,1
50800.0,5400.0,336,1270000.0,29,Home,Salaried,0
134400.0,48900.0,326,580000.0,5,Business,Self-Employed,0
62400.0,21600.0,699,1410000.0,9,Education,Salaried,0
173000.0,3100.0,706,1440000.0,5,Personal,Salaried,1
196100.0,79800.0,796,120000.0,5,Personal,Salaried,0
178100.0,0.0,501,150000.0,2,Personal,Salaried,0
140800.0,0.0,658,300000.0,7,Personal,Self-Employed,1
82800.0,5600.0,339,450000.0,10,Education,Unemployed,0
13000.0,4400.0,776,2940000.0,6,Home,Unemployed,0
127200.0,0.0,762,370000.0,12,Education,Self-Employed,1
198400.0,64400.0,818,440000.0,7,Business,Self-Employed,1
157200.0,0.0,796,1090000.0,4,Personal,Salaried,1
97300.0,37600.0,660,760000.0,12,Education,Self-Employed,1
147900.0,48500.0,562,1130000.0,8,Education,Salaried,0
114600.0,63400.0,800,280000.0,1,Personal,Salaried,0
158000.0,0.0,359,80000.0,3,Personal,Unemployed,0
44600.0,25600.0,651,1440000.0,2,Personal,Salaried,0
82400.0,16400.0,314,940000.0,6,Personal,Salaried,0
161700.0,3200.0,445,1230000.0,15,Education,Salaried,0
153900.0,80800.0,671,7390000.0,23,Home,Self-Employed,0
17000.0,7600.0,357,220000.0,7,Personal,Self-Employed,0
177400.0,83000.0,702,1370000.0,12,Education,Salaried,1
34200.0,10200.0,719,2820000.0,16,Home,Unemployed,0
84200.0,43800.0,734,1360000.0,3,Personal,Unemployed,0
46000.0,19400.0,698,1090000.0,2,Personal,Salaried,0
40400.0,0.0,704,610000.0,5,Education,Salaried,1
164000.0,400.0,753,2650000.0,5,Business,Salaried,1
47900.0,0.0,760,6950000.0,16,Home,Salaried,1
147300.0,51400.0,668,1270000.0,5,Personal,Salaried,1
98700.0,27600.0,393,2250000.0,3,Business,Unemployed,0
56400.0,0.0,756,1060000.0,5,Personal,Salaried,1
194200.0,63200.0,710,5260000.0,23,Home,Self-Employed,0
154400.0,91400.0,625,7040000.0,6,Home,Self-Employed,0
137100.0,0.0,814,1070000.0,9,Business,Self-Employed,1
111700.0,0.0,858,510000.0,9,Education,Self-Employed,1
160200.0,48800.0,636,1800000.0,3,Business,Salaried,1
131900.0,29500.0,702,4670000.0,10,Home,Self-Employed,0
32000.0,14000.0,748,290000.0,7,Education,Salaried,1
155000.0,0.0,623,2840000.0,3,Business,Salaried,1
119100.0,800.0,763,660000.0,5,Education,Salaried,1
89100.0,49100.0,507,250000.0,10,Business,Salaried,0
101700.0,2400.0,744,870000.0,29,Home,Salaried,1
155400.0,16600.0,798,1200000.0,23,Home,Salaried,1
90900.0,28800.0,753,500000.0,3,Personal,Self-Employed,1
22300.0,0.0,397,730000.0,9,Business,Self-Employed,0
119600.0,12400.0,623,1250000.0,13,Education,Salaried,1
50700.0,0.0,706,590000.0,30,Home,Self-Employed,1
193400.0,108900.0,702,450000.0,7,Education,Self-Employed,0
99200.0,23100.0,844,7210000.0,29,Home,Salaried,1
125600.0,73500.0,519,6570000.0,20,Home,Self-Employed,0
115500.0,6000.0,454,870000.0,5,Education,Salaried,0
43700.0,11700.0,676,6260000.0,10,Home,Salaried,0
75000.0,37100.0,713,1150000.0,3,Education,Salaried,0
81500.0,41200.0,733,110000.0,14,Education,Self-Employed,1
150000.0,58800.0,300,3040000.0,21,Home,Salaried,0
189400.0,44400.0,688,910000.0,3,Education,Salaried,1
53400.0,8400.0,684,1270000.0,6,Personal,Salaried,1
97700.0,0.0,678,700000.0,4,Personal,Salaried,1
96900.0,49800.0,364,640000.0,4,Personal,Salaried,0
88000.0,0.0,495,1170000.0,5,Business,Self-Employed,0
165500.0,0.0,837,250000.0,4,Personal,Salaried,1
32700.0,0.0,599,3910000.0,22,Home,Salaried,0
80300.0,0.0,691,100000.0,14,Education,Unemployed,1
123300.0,2000.0,711,360000.0,9,Education,Unemployed,1
37500.0,0.0,815,730000.0,5,Personal,Salaried,1
157000.0,61000.0,663,1150000.0,6,Personal,Self-Employed,1
153300.0,18800.0,650,790000.0,5,Personal,Salaried,1
16500.0,0.0,748,2560000.0,5,Business,Unemployed,0
142600.0,55400.0,778,6240000.0,22,Home,Self-Employed,0
85500.0,3100.0,777,1780000.0,1,Business,Salaried,1
107700.0,43500.0,729,1700000.0,8,Home,Self-Employed,0
193600.0,0.0,667,360000.0,1,Business,Self-Employed,1
44300.0,4200.0,761,830000.0,13,Education,Self-Employed,1
56600.0,23300.0,760,200000.0,3,Personal,Self-Employed,1
198900.0,7600.0,729,650000.0,6,Business,Salaried,1
63100.0,19400.0,753,2340000.0,6,Home,Unemployed,0
113300.0,34100.0,396,580000.0,6,Personal,Salaried,0
76600.0,26700.0,821,890000.0,17,Home,Self-Employed,1
121200.0,0.0,802,790000.0,8,Education,Self-Employed,0
33500.0,12000.0,747,220000.0,1,Business,Self-Employed,1
180900.0,0.0,647,250000.0,2,Personal,Salaried,1
134400.0,0.0,510,1050000.0,1,Business,Salaried,0
109100.0,63200.0,345,980000.0,6,Personal,Salaried,0
12400.0,0.0,767,1330000.0,4,Personal,Salaried,0
88400.0,29600.0,799,2300000.0,8,Home,Self-Employed,0
91200.0,48300.0,663,6520000.0,17,Home,Unemployed,0
74800.0,36900.0,568,1840000.0,28,Home,Self-Employed,0
135600.0,33200.0,623,7450000.0,12,Home,Salaried,0
115600.0,31300.0,531,940000.0,24,Home,Salaried,0
184600.0,41600.0,778,2100000.0,1,Business,Salaried,1
91900.0,4400.0,711,3250000.0,13,Home,Self-Employed,1
167500.0,88200.0,643,3140000.0,27,Home,Self-Employed,0
81500.0,0.0,645,670000.0,3,Business,Salaried,1
163700.0,61400.0,679,140000.0,3,Personal,Salaried,1
172800.0,18100.0,844,640000.0,9,Business,Unemployed,0
118000.0,27200.0,854,7610000.0,23,Home,Unemployed,0
76800.0,27200.0,450,6660000.0,23,Home,Salaried,0
153300.0,0.0,399,4360000.0,27,Home,Salaried,0
158800.0,11600.0,651,4420000.0,30,Home,Salaried,1
49600.0,5600.0,620,7930000.0,17,Home,Salaried,1
66400.0,39000.0,833,250000.0,5,Personal,Self-Employed,0
69300.0,9400.0,680,1410000.0,1,Personal,Unemployed,0
109100.0,21000.0,510,720000.0,1,Personal,Salaried,0
168600.0,16200.0,838,490000.0,1,Business,Self-Employed,1
46300.0,6400.0,719,3700000.0,24,Home,Salaried,0
61100.0,0.0,826,870000.0,7,Personal,Self-Employed,1
173200.0,13700.0,717,570000.0,6,Personal,Self-Employed,1
88900.0,0.0,690,1490000.0,5,Business,Self-Employed,1
161500.0,25000.0,687,1450000.0,6,Personal,Salaried,1
30200.0,8900.0,650,770000.0,8,Education,Self-Employed,1
120200.0,69700.0,690,1900000.0,10,Business,Salaried,0
108900.0,30000.0,770,1220000.0,7,Personal,Salaried,1
65900.0,30800.0,589,1140000.0,11,Education,Self-Employed,0
71300.0,41400.0,798,3600000.0,7,Home,Self-Employed,0
130400.0,0.0,803,1460000.0,1,Personal,Self-Employed,1
43300.0,9000.0,701,7790000.0,6,Home,Unemployed,0
78600.0,16300.0,769,1220000.0,3,Personal,Salaried,1
147000.0,59000.0,755,2770000.0,1,Business,Salaried,0
65600.0,35100.0,479,1020000.0,5,Business,Salaried,0
199000.0,110200.0,644,170000.0,11,Education,Unemployed,1
86000.0,48500.0,669,3290000.0,22,Home,Salaried,0
142400.0,38000.0,644,520000.0,12,Education,Self-Employed,1
83800.0,35700.0,660,380000.0,6,Personal,Unemployed,0
47700.0,0.0,802,4270000.0,21,Home,Salaried,0
107100.0,0.0,878,220000.0,3,Business,Salaried,0
127600.0,55300.0,815,440000.0,2,Personal,Salaried,1
183200.0,0.0,625,4530000.0,22,Home,Self-Employed,1
162500.0,64200.0,752,80000.0,4,Personal,Salaried,1
70900.0,20000.0,718,2540000.0,27,Home,Salaried,0
192200.0,61300.0,493,2760000.0,4,Business,Self-Employed,0
152200.0,0.0,769,880000.0,4,Personal,Salaried,1
199600.0,48800.0,763,1770000.0,1,Business,Self-Employed,1
84300.0,0.0,637,740000.0,5,Personal,Salaried,1
85000.0,16900.0,398,90000.0,4,Personal,Salaried,0
36300.0,14000.0,709,1260000.0,5,Personal,Salaried,0
52700.0,3700.0,789,380000.0,1,Personal,Salaried,1
61300.0,7400.0,489,4760000.0,27,Home,Salaried,0
120000.0,0.0,310,5170000.0,22,Home,Self-Employed,0
99100.0,0.0,533,5460000.0,13,Home,Self-Employed,0
65700.0,23800.0,831,2190000.0,7,Home,Salaried,0
34700.0,8100.0,727,450000.0,7,Personal,Self-Employed,1
88400.0,0.0,759,270000.0,10,Education,Salaried,1
88600.0,51500.0,790,1270000.0,3,Personal,Salaried,0
67700.0,0.0,708,1380000.0,1,Personal,Salaried,1
23800.0,400.0,658,60000.0,10,Education,Self-Employed,1
164100.0,5300.0,735,580000.0,2,Personal,Salaried,1
123100.0,41900.0,699,420000.0,6,Personal,Salaried,1
72100.0,0.0,445,500000.0,4,Personal,Self-Employed,0
187300.0,59700.0,772,470000.0,6,Personal,Self-Employed,1
85000.0,12000.0,478,4210000.0,25,Home,Salaried,0
191500.0,53900.0,856,2980000.0,8,Business,Salaried,1
57900.0,22300.0,648,920000.0,4,Personal,Salaried,1
165700.0,60000.0,783,1500000.0,23,Home,Salaried,1
19500.0,0.0,380,2310000.0,7,Business,Salaried,0
173600.0,26900.0,828,1900000.0,3,Business,Salaried,1
20800.0,2300.0,672,1490000.0,4,Education,Self-Employed,0
162100.0,28500.0,682,5450000.0,24,Home,Salaried,1
13700.0,2700.0,620,6820000.0,27,Home,Self-Employed,0
186100.0,63500.0,614,1700000.0,4,Business,Salaried,1
85900.0,12700.0,654,1140000.0,6,Personal,Self-Employed,1
104600.0,13700.0,403,5940000.0,27,Home,Unemployed,0
68200.0,37900.0,661,1150000.0,4,Business,Salaried,0
70900.0,33900.0,680,1100000.0,1,Personal,Salaried,0
36900.0,400.0,710,1180000.0,8,Education,Self-Employed,1
37900.0,100.0,507,140000.0,1,Business,Salaried,0
107600.0,0.0,786,2840000.0,5,Business,Salaried,1
96200.0,28000.0,628,1390000.0,5,Personal,Salaried,1
169700.0,0.0,449,320000.0,10,Business,Self-Employed,0
